timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1694210791549,432,setup_login,201,Created,setUp Thread Group 1-1,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,432,0,350
1694210791982,88,setup_create new user,201,Created,setUp Thread Group 1-1,text,true,,461,770,1,1,https://testslotegrator.com/api/automationTask/create,88,0,0
1694210792077,83,setup_login,201,Created,setUp Thread Group 1-1,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,83,0,0
1694210792161,86,setup_create new user,201,Created,setUp Thread Group 1-1,text,true,,461,770,1,1,https://testslotegrator.com/api/automationTask/create,86,0,0
1694210792249,82,setup_login,201,Created,setUp Thread Group 1-1,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,82,0,0
1694210792332,86,setup_create new user,201,Created,setUp Thread Group 1-1,text,true,,461,770,1,1,https://testslotegrator.com/api/automationTask/create,86,0,0
1694210792422,83,setup_login,201,Created,setUp Thread Group 1-1,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,83,0,0
1694210792506,88,setup_create new user,201,Created,setUp Thread Group 1-1,text,true,,461,770,1,1,https://testslotegrator.com/api/automationTask/create,88,0,0
1694210792599,86,setup_login,201,Created,setUp Thread Group 1-1,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,86,0,0
1694210792685,86,setup_create new user,201,Created,setUp Thread Group 1-1,text,true,,461,770,1,1,https://testslotegrator.com/api/automationTask/create,86,0,0
1694210792774,82,setup_login,201,Created,setUp Thread Group 1-1,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,82,0,0
1694210792856,86,setup_create new user,201,Created,setUp Thread Group 1-1,text,true,,461,770,1,1,https://testslotegrator.com/api/automationTask/create,86,0,0
1694210792946,83,setup_login,201,Created,setUp Thread Group 1-1,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,83,0,0
1694210793029,88,setup_create new user,201,Created,setUp Thread Group 1-1,text,true,,461,770,1,1,https://testslotegrator.com/api/automationTask/create,88,0,0
1694210793123,84,setup_login,201,Created,setUp Thread Group 1-1,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,84,0,0
1694210793207,86,setup_create new user,201,Created,setUp Thread Group 1-1,text,true,,461,770,1,1,https://testslotegrator.com/api/automationTask/create,86,0,0
1694210793297,82,setup_login,201,Created,setUp Thread Group 1-1,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,82,0,0
1694210793380,86,setup_create new user,201,Created,setUp Thread Group 1-1,text,true,,461,770,1,1,https://testslotegrator.com/api/automationTask/create,86,0,0
1694210793473,83,setup_login,201,Created,setUp Thread Group 1-1,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,83,0,0
1694210793557,87,setup_create new user,201,Created,setUp Thread Group 1-1,text,true,,461,770,1,1,https://testslotegrator.com/api/automationTask/create,87,0,0
1694210793721,431,login,201,Created,Open Model Thread Group 1-2,text,true,,1086,285,13,13,https://testslotegrator.com/api/tester/login,431,0,344
1694210793721,432,login,201,Created,Open Model Thread Group 1-8,text,true,,1086,285,13,13,https://testslotegrator.com/api/tester/login,432,0,344
1694210793722,432,login,201,Created,Open Model Thread Group 1-1,text,true,,1086,285,13,13,https://testslotegrator.com/api/tester/login,432,0,342
1694210793721,433,login,201,Created,Open Model Thread Group 1-9,text,true,,1086,285,13,13,https://testslotegrator.com/api/tester/login,433,0,344
1694210793722,444,login,201,Created,Open Model Thread Group 1-6,text,true,,1086,285,13,13,https://testslotegrator.com/api/tester/login,444,0,358
1694210793722,444,login,201,Created,Open Model Thread Group 1-4,text,true,,1086,285,13,13,https://testslotegrator.com/api/tester/login,444,0,359
1694210793721,445,login,201,Created,Open Model Thread Group 1-10,text,true,,1086,285,13,13,https://testslotegrator.com/api/tester/login,445,0,358
1694210793722,444,login,201,Created,Open Model Thread Group 1-3,text,true,,1086,285,13,13,https://testslotegrator.com/api/tester/login,444,0,357
1694210793723,444,login,201,Created,Open Model Thread Group 1-11,text,true,,1086,285,13,13,https://testslotegrator.com/api/tester/login,444,0,357
1694210793723,445,login,201,Created,Open Model Thread Group 1-12,text,true,,1086,285,13,13,https://testslotegrator.com/api/tester/login,445,0,357
1694210793722,447,login,201,Created,Open Model Thread Group 1-5,text,true,,1086,285,13,13,https://testslotegrator.com/api/tester/login,447,0,358
1694210794154,81,getOne,201,Created,Open Model Thread Group 1-8,text,true,,398,608,13,13,https://testslotegrator.com/api/automationTask/getOne,81,0,0
1694210794154,82,getOne,201,Created,Open Model Thread Group 1-2,text,true,,398,608,13,13,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210794154,83,getOne,201,Created,Open Model Thread Group 1-1,text,true,,398,608,11,11,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210794154,83,getOne,201,Created,Open Model Thread Group 1-9,text,true,,398,608,11,11,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210794166,82,getOne,201,Created,Open Model Thread Group 1-6,text,true,,398,608,9,9,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210794166,84,getOne,201,Created,Open Model Thread Group 1-4,text,true,,398,608,8,8,https://testslotegrator.com/api/automationTask/getOne,84,0,0
1694210794169,82,getOne,201,Created,Open Model Thread Group 1-12,text,true,,398,608,8,8,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210794169,82,getOne,201,Created,Open Model Thread Group 1-5,text,true,,398,608,6,6,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210794251,236,login,201,Created,Open Model Thread Group 1-5,text,true,,1086,285,6,6,https://testslotegrator.com/api/tester/login,236,0,0
1694210793974,514,login,201,Created,Open Model Thread Group 1-13,text,true,,1086,285,6,6,https://testslotegrator.com/api/tester/login,514,0,341
1694210794077,429,login,201,Created,Open Model Thread Group 1-15,text,true,,1086,285,6,6,https://testslotegrator.com/api/tester/login,429,0,348
1694210794489,82,getOne,201,Created,Open Model Thread Group 1-13,text,true,,398,608,7,7,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210794506,83,getOne,201,Created,Open Model Thread Group 1-15,text,true,,398,608,7,7,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210794166,500,getAll,200,OK,Open Model Thread Group 1-3,text,true,,252467,556,6,6,https://testslotegrator.com/api/automationTask/getAll,281,0,0
1694210794166,552,getAll,200,OK,Open Model Thread Group 1-10,text,true,,252467,556,5,5,https://testslotegrator.com/api/automationTask/getAll,332,0,0
1694210794540,231,login,201,Created,Open Model Thread Group 1-17,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,231,0,150
1694210794167,601,getAll,200,OK,Open Model Thread Group 1-11,text,true,,252467,556,4,4,https://testslotegrator.com/api/automationTask/getAll,382,0,0
1694210794575,230,login,201,Created,Open Model Thread Group 1-18,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,230,0,148
1694210794771,82,getOne,201,Created,Open Model Thread Group 1-17,text,true,,398,608,3,3,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210794488,472,getAll,200,OK,Open Model Thread Group 1-5,text,true,,252467,556,2,2,https://testslotegrator.com/api/automationTask/getAll,252,0,0
1694210794972,82,login,201,Created,Open Model Thread Group 1-5,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,82,0,0
1694210795054,87,create new user,201,Created,Open Model Thread Group 1-5,text,true,,462,771,4,4,https://testslotegrator.com/api/automationTask/create,87,0,0
1694210795056,229,login,201,Created,Open Model Thread Group 1-20,text,true,,1086,285,5,5,https://testslotegrator.com/api/tester/login,229,0,148
1694210794805,477,getAll,200,OK,Open Model Thread Group 1-18,text,true,,252467,556,5,5,https://testslotegrator.com/api/automationTask/getAll,258,0,0
1694210795088,232,login,201,Created,Open Model Thread Group 1-21,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,232,0,150
1694210795286,83,getOne,201,Created,Open Model Thread Group 1-20,text,true,,398,608,4,4,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210795321,82,getOne,201,Created,Open Model Thread Group 1-21,text,true,,398,608,3,3,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210795224,230,login,201,Created,Open Model Thread Group 1-22,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,230,0,147
1694210795234,229,login,201,Created,Open Model Thread Group 1-23,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,229,0,147
1694210795455,82,getOne,201,Created,Open Model Thread Group 1-22,text,true,,398,608,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210795463,82,getOne,201,Created,Open Model Thread Group 1-23,text,true,,399,607,1,1,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210795604,229,login,201,Created,Open Model Thread Group 1-25,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,229,0,147
1694210795610,229,login,201,Created,Open Model Thread Group 1-26,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,229,0,147
1694210795839,83,getOne,201,Created,Open Model Thread Group 1-26,text,true,,398,608,5,5,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210795697,228,login,201,Created,Open Model Thread Group 1-27,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,228,0,147
1694210795730,234,login,201,Created,Open Model Thread Group 1-28,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,234,0,149
1694210795925,116,getOne,201,Created,Open Model Thread Group 1-27,text,true,,399,607,4,4,https://testslotegrator.com/api/automationTask/getOne,116,0,0
1694210795848,232,login,201,Created,Open Model Thread Group 1-29,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,232,0,149
1694210796081,87,getOne,201,Created,Open Model Thread Group 1-29,text,true,,399,607,4,4,https://testslotegrator.com/api/automationTask/getOne,87,0,0
1694210795833,485,getAll,200,OK,Open Model Thread Group 1-25,text,true,,252602,556,3,3,https://testslotegrator.com/api/automationTask/getAll,266,0,0
1694210796140,232,login,201,Created,Open Model Thread Group 1-30,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,232,0,150
1694210796373,82,getOne,201,Created,Open Model Thread Group 1-30,text,true,,398,608,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210795964,489,getAll,200,OK,Open Model Thread Group 1-28,text,true,,252602,556,2,2,https://testslotegrator.com/api/automationTask/getAll,268,0,0
1694210796455,83,login,201,Created,Open Model Thread Group 1-30,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,83,0,0
1694210796546,231,login,201,Created,Open Model Thread Group 1-31,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,231,0,149
1694210796777,83,getOne,201,Created,Open Model Thread Group 1-31,text,true,,398,608,2,2,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210796539,483,getAll,200,OK,Open Model Thread Group 1-30,text,true,,252602,556,1,1,https://testslotegrator.com/api/automationTask/getAll,262,0,0
1694210797032,82,login,201,Created,Open Model Thread Group 1-30,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,82,0,0
1694210797115,86,create new user,201,Created,Open Model Thread Group 1-30,text,true,,461,770,1,1,https://testslotegrator.com/api/automationTask/create,86,0,0
1694210797354,230,login,201,Created,Open Model Thread Group 1-32,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,230,0,148
1694210797585,83,getOne,201,Created,Open Model Thread Group 1-32,text,true,,398,608,4,4,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210797468,229,login,201,Created,Open Model Thread Group 1-33,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,229,0,147
1694210797698,81,getOne,201,Created,Open Model Thread Group 1-33,text,true,,399,607,5,5,https://testslotegrator.com/api/automationTask/getOne,81,0,0
1694210797608,230,login,201,Created,Open Model Thread Group 1-35,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,230,0,148
1694210797629,230,login,201,Created,Open Model Thread Group 1-36,text,true,,1086,285,6,6,https://testslotegrator.com/api/tester/login,230,0,148
1694210797838,83,getOne,201,Created,Open Model Thread Group 1-35,text,true,,399,607,6,6,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210797690,232,login,201,Created,Open Model Thread Group 1-37,text,true,,1086,285,5,5,https://testslotegrator.com/api/tester/login,232,0,150
1694210797859,83,getOne,201,Created,Open Model Thread Group 1-36,text,true,,398,611,5,5,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210797756,233,login,201,Created,Open Model Thread Group 1-38,text,true,,1086,285,5,5,https://testslotegrator.com/api/tester/login,233,0,150
1694210797923,82,getOne,201,Created,Open Model Thread Group 1-37,text,true,,399,607,5,5,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210797842,230,login,201,Created,Open Model Thread Group 1-39,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,229,0,147
1694210797989,83,getOne,201,Created,Open Model Thread Group 1-38,text,true,,398,611,4,4,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210797853,233,login,201,Created,Open Model Thread Group 1-40,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,233,0,148
1694210798072,82,getOne,201,Created,Open Model Thread Group 1-39,text,true,,399,607,3,3,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210798086,82,getOne,201,Created,Open Model Thread Group 1-40,text,true,,398,611,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210797964,232,login,201,Created,Open Model Thread Group 1-42,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,232,0,150
1694210798197,486,getAll,200,OK,Open Model Thread Group 1-42,text,true,,252736,556,2,2,https://testslotegrator.com/api/automationTask/getAll,265,0,0
1694210798619,231,login,201,Created,Open Model Thread Group 1-43,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,231,0,147
1694210798850,86,getOne,201,Created,Open Model Thread Group 1-43,text,true,,398,608,3,3,https://testslotegrator.com/api/automationTask/getOne,86,0,0
1694210798753,232,login,201,Created,Open Model Thread Group 1-45,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,232,0,151
1694210798834,229,login,201,Created,Open Model Thread Group 1-46,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,229,0,148
1694210798985,82,getOne,201,Created,Open Model Thread Group 1-45,text,true,,399,607,3,3,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210799031,249,login,201,Created,Open Model Thread Group 1-47,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,249,0,148
1694210799281,82,getOne,201,Created,Open Model Thread Group 1-47,text,true,,399,607,4,4,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210799134,231,login,201,Created,Open Model Thread Group 1-48,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,231,0,149
1694210799182,231,login,201,Created,Open Model Thread Group 1-49,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,231,0,148
1694210799365,83,getOne,201,Created,Open Model Thread Group 1-48,text,true,,398,608,3,3,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210799413,83,getOne,201,Created,Open Model Thread Group 1-49,text,true,,399,607,2,2,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210799063,501,getAll,200,OK,Open Model Thread Group 1-46,text,true,,252736,556,2,2,https://testslotegrator.com/api/automationTask/getAll,280,0,0
1694210799556,230,login,201,Created,Open Model Thread Group 1-51,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,230,0,147
1694210799787,82,getOne,201,Created,Open Model Thread Group 1-51,text,true,,399,607,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210799717,230,login,201,Created,Open Model Thread Group 1-52,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,230,0,149
1694210799955,228,login,201,Created,Open Model Thread Group 1-53,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,228,0,147
1694210800183,84,getOne,201,Created,Open Model Thread Group 1-53,text,true,,398,611,4,4,https://testslotegrator.com/api/automationTask/getOne,84,0,0
1694210800098,230,login,201,Created,Open Model Thread Group 1-55,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,230,0,148
1694210800104,228,login,201,Created,Open Model Thread Group 1-56,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,228,0,147
1694210800328,83,getOne,201,Created,Open Model Thread Group 1-55,text,true,,398,611,3,3,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210800332,82,getOne,201,Created,Open Model Thread Group 1-56,text,true,,398,608,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210799948,483,getAll,200,OK,Open Model Thread Group 1-52,text,true,,252736,556,1,1,https://testslotegrator.com/api/automationTask/getAll,263,0,0
1694210800721,230,login,201,Created,Open Model Thread Group 1-57,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,230,0,148
1694210800951,82,getOne,201,Created,Open Model Thread Group 1-57,text,true,,398,611,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210800958,227,login,201,Created,Open Model Thread Group 1-58,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,227,0,146
1694210801185,81,getOne,201,Created,Open Model Thread Group 1-58,text,true,,398,608,1,1,https://testslotegrator.com/api/automationTask/getOne,81,0,0
1694210801317,229,login,201,Created,Open Model Thread Group 1-59,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,229,0,147
1694210801359,230,login,201,Created,Open Model Thread Group 1-60,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,230,0,148
1694210801547,82,getOne,201,Created,Open Model Thread Group 1-59,text,true,,398,608,3,3,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210801589,82,getOne,201,Created,Open Model Thread Group 1-60,text,true,,399,607,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210801474,230,login,201,Created,Open Model Thread Group 1-61,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,230,0,149
1694210801689,229,login,201,Created,Open Model Thread Group 1-62,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,228,0,147
1694210801758,227,login,201,Created,Open Model Thread Group 1-63,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,227,0,146
1694210801815,232,login,201,Created,Open Model Thread Group 1-64,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,232,0,147
1694210801986,123,getOne,201,Created,Open Model Thread Group 1-63,text,true,,398,608,5,5,https://testslotegrator.com/api/automationTask/getOne,123,0,0
1694210802047,81,getOne,201,Created,Open Model Thread Group 1-64,text,true,,399,607,4,4,https://testslotegrator.com/api/automationTask/getOne,81,0,0
1694210801705,479,getAll,200,OK,Open Model Thread Group 1-61,text,true,,252736,556,4,4,https://testslotegrator.com/api/automationTask/getAll,261,0,0
1694210802084,228,login,201,Created,Open Model Thread Group 1-66,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,228,0,147
1694210802152,229,login,201,Created,Open Model Thread Group 1-67,text,true,,1086,285,5,5,https://testslotegrator.com/api/tester/login,229,0,148
1694210802312,81,getOne,201,Created,Open Model Thread Group 1-66,text,true,,399,607,5,5,https://testslotegrator.com/api/automationTask/getOne,81,0,0
1694210801918,484,getAll,200,OK,Open Model Thread Group 1-62,text,true,,252736,556,4,4,https://testslotegrator.com/api/automationTask/getAll,264,0,0
1694210802381,83,getOne,201,Created,Open Model Thread Group 1-67,text,true,,399,607,3,3,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210802343,227,login,201,Created,Open Model Thread Group 1-68,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,227,0,146
1694210802367,229,login,201,Created,Open Model Thread Group 1-69,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,229,0,148
1694210802597,82,getOne,201,Created,Open Model Thread Group 1-69,text,true,,399,607,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210802787,233,login,201,Created,Open Model Thread Group 1-70,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,233,0,148
1694210802792,228,login,201,Created,Open Model Thread Group 1-71,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,228,0,147
1694210802571,480,getAll,200,OK,Open Model Thread Group 1-68,text,true,,252736,556,4,4,https://testslotegrator.com/api/automationTask/getAll,260,0,0
1694210803020,83,getOne,201,Created,Open Model Thread Group 1-70,text,true,,398,608,5,5,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210802890,230,login,201,Created,Open Model Thread Group 1-72,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,230,0,149
1694210803120,121,getOne,201,Created,Open Model Thread Group 1-72,text,true,,398,611,4,4,https://testslotegrator.com/api/automationTask/getOne,121,0,0
1694210803053,229,login,201,Created,Open Model Thread Group 1-73,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,229,0,147
1694210803074,228,login,201,Created,Open Model Thread Group 1-74,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,228,0,146
1694210803282,82,getOne,201,Created,Open Model Thread Group 1-73,text,true,,398,608,4,4,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210803302,82,getOne,201,Created,Open Model Thread Group 1-74,text,true,,398,611,3,3,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210803271,230,login,201,Created,Open Model Thread Group 1-76,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,230,0,149
1694210803020,506,getAll,200,OK,Open Model Thread Group 1-71,text,true,,252736,556,3,3,https://testslotegrator.com/api/automationTask/getAll,285,0,0
1694210803501,83,getOne,201,Created,Open Model Thread Group 1-76,text,true,,399,607,2,2,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210803515,230,login,201,Created,Open Model Thread Group 1-77,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,230,0,148
1694210803746,83,getOne,201,Created,Open Model Thread Group 1-77,text,true,,399,607,2,2,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210803595,234,login,201,Created,Open Model Thread Group 1-78,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,234,0,151
1694210803829,82,getOne,201,Created,Open Model Thread Group 1-78,text,true,,399,607,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210803849,232,login,201,Created,Open Model Thread Group 1-79,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,232,0,150
1694210804081,82,getOne,201,Created,Open Model Thread Group 1-79,text,true,,398,608,1,1,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210804163,82,login,201,Created,Open Model Thread Group 1-79,text,true,,1086,285,1,1,https://testslotegrator.com/api/tester/login,82,0,0
1694210804245,486,getAll,200,OK,Open Model Thread Group 1-79,text,true,,252736,556,3,3,https://testslotegrator.com/api/automationTask/getAll,267,0,0
1694210804588,229,login,201,Created,Open Model Thread Group 1-80,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,229,0,148
1694210804740,82,login,201,Created,Open Model Thread Group 1-79,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,82,0,0
1694210804607,231,login,201,Created,Open Model Thread Group 1-81,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,231,0,149
1694210804818,82,getOne,201,Created,Open Model Thread Group 1-80,text,true,,398,611,4,4,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210804823,85,create new user,201,Created,Open Model Thread Group 1-79,text,true,,466,775,3,3,https://testslotegrator.com/api/automationTask/create,85,0,0
1694210804795,268,login,201,Created,Open Model Thread Group 1-82,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,268,0,146
1694210805063,82,getOne,201,Created,Open Model Thread Group 1-82,text,true,,399,607,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210804838,510,getAll,200,OK,Open Model Thread Group 1-81,text,true,,252875,556,1,1,https://testslotegrator.com/api/automationTask/getAll,290,0,0
1694210805617,229,login,201,Created,Open Model Thread Group 1-84,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,229,0,148
1694210805644,230,login,201,Created,Open Model Thread Group 1-85,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,230,0,149
1694210805846,82,getOne,201,Created,Open Model Thread Group 1-84,text,true,,398,608,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210805875,83,getOne,201,Created,Open Model Thread Group 1-85,text,true,,399,607,1,1,https://testslotegrator.com/api/automationTask/getOne,83,0,0
1694210806050,231,login,201,Created,Open Model Thread Group 1-86,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,231,0,150
1694210806123,232,login,201,Created,Open Model Thread Group 1-87,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,232,0,150
1694210806281,81,getOne,201,Created,Open Model Thread Group 1-86,text,true,,398,608,4,4,https://testslotegrator.com/api/automationTask/getOne,81,0,0
1694210806221,234,login,201,Created,Open Model Thread Group 1-88,text,true,,1086,285,5,5,https://testslotegrator.com/api/tester/login,234,0,151
1694210806338,231,login,201,Created,Open Model Thread Group 1-89,text,true,,1086,285,5,5,https://testslotegrator.com/api/tester/login,231,0,148
1694210806455,115,getOne,201,Created,Open Model Thread Group 1-88,text,true,,398,611,5,5,https://testslotegrator.com/api/automationTask/getOne,115,0,0
1694210806365,230,login,201,Created,Open Model Thread Group 1-90,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,230,0,148
1694210806380,229,login,201,Created,Open Model Thread Group 1-91,text,true,,1086,285,4,4,https://testslotegrator.com/api/tester/login,229,0,148
1694210806570,81,getOne,201,Created,Open Model Thread Group 1-89,text,true,,403,612,4,4,https://testslotegrator.com/api/automationTask/getOne,81,0,0
1694210806595,82,getOne,201,Created,Open Model Thread Group 1-90,text,true,,399,607,3,3,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210806609,82,getOne,201,Created,Open Model Thread Group 1-91,text,true,,398,611,4,4,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210806677,83,login,201,Created,Open Model Thread Group 1-90,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,83,0,0
1694210806356,488,getAll,200,OK,Open Model Thread Group 1-87,text,true,,252875,556,3,3,https://testslotegrator.com/api/automationTask/getAll,267,0,0
1694210806683,263,login,201,Created,Open Model Thread Group 1-92,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,263,0,147
1694210806946,82,getOne,201,Created,Open Model Thread Group 1-92,text,true,,399,607,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210806760,470,getAll,200,OK,Open Model Thread Group 1-90,text,true,,252875,556,2,2,https://testslotegrator.com/api/automationTask/getAll,250,0,0
1694210807049,231,login,201,Created,Open Model Thread Group 1-93,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,231,0,148
1694210807239,83,login,201,Created,Open Model Thread Group 1-90,text,true,,1086,285,2,2,https://testslotegrator.com/api/tester/login,83,0,0
1694210807280,82,getOne,201,Created,Open Model Thread Group 1-93,text,true,,399,607,2,2,https://testslotegrator.com/api/automationTask/getOne,82,0,0
1694210807322,85,create new user,201,Created,Open Model Thread Group 1-90,text,true,,466,775,1,1,https://testslotegrator.com/api/automationTask/create,85,0,0
1694210807503,230,login,201,Created,Open Model Thread Group 1-94,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,230,0,148
1694210807578,228,login,201,Created,Open Model Thread Group 1-95,text,true,,1086,285,3,3,https://testslotegrator.com/api/tester/login,228,0,146
1694210807733,82,getOne,201,Created,Open Model Thread Group 1-94,text,true,,403,611,3,3,https://testslotegrator.com/api/automationTask/getOne,82,0,0
